game_id,Home_receiving_1,Home_receiving_2,Home_receiving_3,Home_receiving_4,Home_receiving_5,Home_receiving_6,Home_receiving_7,Home_receiving_8,Home_receiving_9,Home_receiving_10,Home_receiving_11,Home_receiving_12,Home_receiving_13,Home_receiving_14,Home_receiving_15,Home_receiving_16,Home_receiving_17,Home_receiving_18,Home_receiving_19,Home_receiving_20,Home_receiving_21,Home_receiving_22,Home_receiving_23,Home_receiving_24,Home_receiving_25,Home_receiving_26,Home_receiving_27,Home_receiving_28,Home_receiving_29,Home_receiving_30,Home_receiving_31,Home_receiving_32,Home_receiving_33,Home_receiving_34,Home_receiving_35,Home_receiving_36,Home_receiving_37,Home_receiving_38,Home_receiving_39,Home_receiving_40,Home_receiving_41,Home_receiving_42,Home_receiving_43,Home_receiving_44,Home_receiving_45,Home_receiving_46,Home_receiving_47,Home_receiving_48,Home_receiving_49,Home_receiving_50,Home_receiving_51,Home_receiving_52,Home_receiving_53,Home_receiving_54,Home_receiving_55,Home_receiving_56,Home_receiving_57,Home_receiving_58,Home_receiving_59,Home_receiving_60,Home_receiving_61,Home_receiving_62,Home_receiving_63,Home_receiving_64,Home_receiving_65,Home_receiving_66,Home_receiving_67,Home_receiving_68,Home_receiving_69,Home_receiving_70,Home_receiving_71,Home_receiving_72,Home_receiving_73,Home_receiving_74,Home_receiving_75,Home_receiving_76,Home_receiving_77,Home_receiving_78,Home_receiving_79,Home_receiving_80,Home_receiving_81,Home_receiving_82,Home_receiving_83,Home_receiving_84,Home_receiving_85,Home_receiving_86,Home_receiving_87,Home_receiving_88
2009092008,535,351,166,3.2228915660000004,2.114457831,4497,27.09036145,1877,12.81196581,8.405607477,3.508411215,1877,0,3.508411215,0.0,5.347578348,5.347578348,0.0,11.30722892,11.30722892,0.0,0.656074766,8,31,0.186746988,0.048192771,16,0.096385542,0.516129032,3.875,150.7336602,0.908034097,0.53271028,1.041847418,0.281745159,0.573782031,0.057943925,0.022792023,0.088319088,5.264021797,0.031710975,0.53271028,0.009839293,0.035273555,0.566784548,10.30582206,0.062083265,4868,0.923788003,2619,9.099065421,0.923788003,317.2649615,126.3537377,1.911234708,0.761167094,0.59301862,0.236175211,0.475103394,9.758057966,4.655850402,0.05878348200000001,0.028047292,0.018239361000000003,0.008702524,239.3347059,-405.8660072,-166.5313013,-0.31127346,0.6818652590000001,1.441775337,-2.444975947,7.725167523,-12.21920369,-4.49403617,-0.008400068,0.022009024,0.046537154,-0.07360966099999999,0.539453835,0.5532710279999999,0.514018692,0.6056074770000001,0.357009346,0.547663551,0.508411215,0.5962616820000001,0.351401869
2009092014,442,219,162,2.728395062,1.3518518519999998,2296,14.17283951,1054,10.48401826,5.194570136,2.384615385,1054,0,2.384615385,0.0,4.812785388,4.812785388,0.0,6.50617284,6.50617284,0.0,0.495475113,6,14,0.086419753,0.037037037,7,0.043209877,0.5,2.333333333,-93.7740376,-0.578852084,0.343891403,0.769306371,-0.212158456,0.317311966,0.031674207999999995,0.02739726,0.063926941,-1.760649413,-0.010868206000000002,0.341628959,-0.00398337,0.020993657,0.341749255,-2.750251909,-0.016976863999999998,3719,0.617370261,1197,8.414027148999999,0.617370261,169.2134738,17.59401863,1.044527616,0.108605053,0.382835914,0.039805472,-0.55417595,5.1469769030000005,0.5243019760000001,0.031771462,0.003236432,0.011644744,0.001186204,150.8840767,-413.8715881,-262.98751150000004,-0.59499437,0.6889683870000001,0.931383189,-2.55476289,3.706333889,-10.98093527,-7.274601382,-0.016458373999999998,0.016923899,0.022878604,-0.067783551,-0.342074473,0.429864253,0.350678733,0.504524887,0.21040724,0.42760181,0.328054299,0.490950226,0.205882353
2009091312,543,378,161,3.372670807,2.347826087,4492,27.90062112,2072,11.88359788,8.272559852999999,3.815837937,2072,0,3.815837937,0.0,5.481481481,5.481481481,0.0,12.86956522,12.86956522,0.0,0.6961325970000001,8,37,0.229813665,0.049689441,18,0.111801242,0.486486486,4.625,169.85300049999995,1.054987581,0.5395948429999999,0.917216339,0.312804789,0.5471161410000001,0.068139963,0.021164021,0.097883598,4.794228901,0.029777819,0.5395948429999999,0.008829151,0.023356239,0.549978825,11.14289734,0.069210542,4278,1.050023375,2418,7.878453039,1.050023375,241.0960868,93.60669779,1.4974912219999998,0.581408061,0.444007526,0.172388025,0.7045033490000001,4.243631857,0.8474017140000001,0.026357962,0.005263365,0.00781516,0.0015605920000000002,253.10107830000004,-324.3441646,-71.24308629,-0.131202737,0.6695795720000001,1.572056387,-2.014560028,7.981256617,-7.430659573,0.550597044,0.001013991,0.021114435,0.049573022,-0.046153165,1.129746656,0.5395948429999999,0.5027624310000001,0.5395948429999999,0.335174954,0.510128913,0.478821363,0.5506445670000001,0.34254143600000003
2009092005,524,280,182,2.879120879,1.5384615380000002,3118,17.13186813,1102,11.13571429,5.950381679,2.103053435,1102,0,2.103053435,0.0,3.935714286,3.935714286,0.0,6.054945055,6.054945055,0.0,0.534351145,2,21,0.115384615,0.010989011000000002,9,0.049450549,0.428571429,10.5,-88.02350109,-0.48364561,0.395038168,0.868467467,-0.16798378100000005,0.373572273,0.040076336,0.007142857,0.075,-1.5250878419999998,-0.008379604,0.396946565,-0.002910473,0.021529083,0.38758049,-8.68769926,-0.047734611,4642,0.671693236,1980,8.858778626,0.671693236,320.5319121,85.40946109,1.761164352,0.469282753,0.6117021220000001,0.162995155,-0.274616966,8.920172989,2.421324381,0.04901194,0.01330398,0.017023231,0.004620848,158.0083861,-564.4228429,-406.4144567,-0.775600108,0.564315665,0.868177946,-3.1012244110000005,3.716074476,-13.98821283,-10.27213835,-0.019603317,0.013271695,0.020417992,-0.076858312,-0.170970658,0.400763359,0.366412214,0.59351145,0.269083969,0.368320611,0.328244275,0.58778626,0.267175573
2009091308,590,399,165,3.5757575760000004,2.4181818180000003,4805,29.12121212,2170,12.04260652,8.144067797,3.677966102,2170,0,3.677966102,0.0,5.438596491,5.438596491,0.0,13.15151515,13.15151515,0.0,0.6762711859999999,6,32,0.193939394,0.036363636,17,0.103030303,0.53125,5.333333333,127.5608867,0.773096283,0.5203389829999999,0.909884614,0.216204893,0.501753554,0.054237288,0.015037594,0.080200501,3.755322726,0.022759532,0.5101694920000001,0.006364954,0.025467047000000003,0.4920742870000001,5.878969297,0.035630117,4534,1.059770622,2630,7.684745763,1.059770622,258.174455,111.3240513,1.5646936669999998,0.67469122,0.437583822,0.188684833,0.494087948,7.052291248,2.849366405,0.042741159,0.017268887,0.011953036,0.004829435,251.71990950000003,-381.3864779,-129.66656840000002,-0.219773845,0.630876966,1.525575209,-2.311433199,7.279628064,-10.55749688,-3.277868821,-0.00555571,0.018244682,0.044118958,-0.06398483,0.532496829,0.557627119,0.5203389829999999,0.569491525,0.352542373,0.522033898,0.489830508,0.555932203,0.33898305100000004
2009091304,602,402,160,3.7625,2.5125,4624,28.9,1998,11.50248756,7.681063122999999,3.318936877,1998,0,3.318936877,0.0,4.970149254,4.970149254,0.0,12.4875,12.4875,0.0,0.667774086,4,34,0.2125,0.025,16,0.1,0.470588235,8.5,168.90278080000004,1.05564238,0.543189369,1.008217519,0.280569403,0.54745623,0.056478405,0.009950249,0.08457711400000001,6.804327269,0.042527045,0.541528239,0.011302868999999998,0.030305266,0.616248848,18.0163179,0.112601987,5176,0.893353941,2607,8.598006645,0.893353941,333.6315274,120.9841209,2.085197046,0.7561507559999999,0.554205195,0.2009703,0.506255455,9.599235323,4.471047265,0.059995221,0.027944045,0.015945574,0.007426989,284.3193218,-448.10106839999986,-163.7817466,-0.272062702,0.707261995,1.776995761,-2.800631678,7.679479987000001,-10.48785062,-2.808370637,-0.004665068,0.019103184,0.04799675,-0.065549066,0.7088405520000001,0.521594684,0.496677741,0.593023256,0.33554817299999995,0.519933555,0.493355482,0.591362126,0.333887043
2009092009,476,287,157,3.031847134,1.828025478,3152,20.07643312,1314,10.9825784,6.621848739,2.760504202,1314,0,2.760504202,0.0,4.578397213,4.578397213,0.0,8.369426752,8.369426752,0.0,0.602941176,8,24,0.152866242,0.050955414,9,0.057324841,0.375,3.0,47.00964408,0.299424485,0.468487395,0.915783418,0.098759756,0.446676845,0.050420168,0.027874564,0.083623693,3.903199823,0.024861145,0.472689076,0.0082,0.035080194,0.498464102,11.28543994,0.071881783,3876,0.8132094940000001,1820,8.142857142999999,0.8132094940000001,257.6721661,95.2347164,1.641223988,0.60659055,0.54132808,0.200072934,0.182439744,12.09357222,5.094030861999999,0.077029122,0.032446056,0.025406664,0.010701746000000002,167.5951247,-379.4738155,-211.8786908,-0.4451233,0.583955138,1.06748487,-2.417030672,4.97398478,-12.55446601,-7.580481232999999,-0.015925381000000002,0.017330957,0.031681432,-0.079964752,0.322749949,0.453781513,0.407563025,0.594537815,0.319327731,0.441176471,0.394957983,0.600840336,0.331932773
2009092012,462,265,158,2.924050633,1.67721519,3089,19.55063291,1240,11.65660377,6.686147186,2.683982684,1240,0,2.683982684,0.0,4.679245283,4.679245283,0.0,7.848101266,7.848101266,0.0,0.573593074,3,20,0.12658227800000002,0.018987342,4,0.025316456,0.2,6.666666667,6.337932112000001,0.040113494,0.452380952,0.915468598,0.013718468,0.46288287,0.043290043,0.011320755,0.075471698,0.062336278,0.000395,0.452380952,0.000135,0.025604155,0.456785678,-1.35804999,-0.008595253,4149,0.7445167509999999,1795,8.980519481,0.7445167509999999,249.1564052,72.83724000000002,1.576939274,0.46099519,0.539299578,0.157656364,0.025437564,4.664135047,1.41032583,0.029519842,0.008926113000000001,0.01009553,0.003052653,169.76193840000005,-405.8303239,-236.0683855,-0.510970531,0.640611088,1.074442648,-2.568546354,5.374775327999999,-10.95043015,-5.575654822000001,-0.012068517,0.020282171,0.034017565,-0.06930652,0.013365024,0.432900433,0.387445887,0.558441558,0.29004329,0.411255411,0.367965368,0.543290043,0.283549784
2009092002,509,321,159,3.201257862,2.018867925,3642,22.90566038,1665,11.34579439,7.155206287,3.271119843,1665,0,3.271119843,0.0,5.186915888,5.186915888,0.0,10.47169811,10.47169811,0.0,0.63064833,3,22,0.13836478,0.018867925,10,0.062893082,0.454545455,7.333333333,76.69549003,0.482361573,0.475442043,0.8761423840000001,0.150678762,0.486113206,0.043222004,0.009345794,0.068535826,2.709919317,0.017043518,0.485265226,0.005324007,0.026070909,0.501031085,6.79520519,0.04273714,4410,0.82585034,1972,8.664047151,0.82585034,260.7158479,81.12815895,1.639722314,0.510239993,0.512211882,0.159387346,0.29417272,8.157411721,2.491734905,0.051304476,0.015671288999999998,0.016026349,0.004895353,200.1135463,-384.1339041,-184.02035780000003,-0.36153312,0.623406686,1.258575763,-2.4159365040000003,5.886210536,-11.41286983,-5.526659294,-0.010857877,0.018337104,0.037020192,-0.071779056,0.332203327,0.473477407,0.42043222,0.565815324,0.314341847,0.469548134,0.418467583,0.5776031429999999,0.32220039300000003
2009091303,564,331,158,3.569620253,2.094936709,3712,23.49367089,1520,11.21450151,6.581560284,2.695035461,1520,0,2.695035461,0.0,4.592145015,4.592145015,0.0,9.620253165,9.620253165,0.0,0.586879433,8,31,0.196202532,0.050632911,12,0.075949367,0.387096774,3.875,83.67894259,0.529613561,0.4663120570000001,1.0040797259999998,0.148366919,0.5009506260000001,0.054964539000000014,0.024169184,0.093655589,3.121643863,0.01975724,0.455673759,0.00553483,0.031375231,0.513798196,14.16026034,0.08962190099999999,4732,0.784446323,2152,8.390070922,0.784446323,343.7527928,123.7924781,2.175650587,0.783496697,0.609490767,0.219490209,0.243427673,12.25228163,5.019445539,0.077546086,0.031768643,0.021723904,0.008899726,208.5579113,-468.6317615,-260.0738502,-0.461123848,0.630084324,1.31998678,-2.966023807,5.365755915,-14.49639368,-9.130637762000001,-0.016189073999999998,0.016210743,0.03396048,-0.091749327,0.254780616,0.430851064,0.40070922,0.640070922,0.329787234,0.4166666670000001,0.384751773,0.634751773,0.328014184
2009091305,589,393,181,3.254143646,2.171270718,4229,23.36464088,1770,10.76081425,7.179966044,3.005093379,1770,0,3.005093379,0.0,4.503816794,4.503816794,0.0,9.779005525,9.779005525,0.0,0.667232598,7,31,0.17127071800000002,0.038674033,16,0.08839779,0.516129032,4.428571429,73.52515600000002,0.406216332,0.512733447,0.7974216959999999,0.124830486,0.459730452,0.052631579000000005,0.017811705,0.078880407,3.266235369,0.018045499,0.514431239,0.005545390999999999,0.019756715,0.5167262,5.731242557000001,0.031664324,4589,0.921551536,2435,7.791171477000001,0.921551536,254.7044784,86.98121192,1.4072070630000002,0.480559182,0.432435447,0.147676081,0.288668485,4.874936066,2.050044447,0.026933348,0.011326212,0.008276631999999999,0.003480551,226.4055146,-407.5848371,-181.1793224,-0.307604962,0.576095457,1.250859197,-2.251849929,5.714344594,-7.32304529,-1.608700696,-0.002731241,0.014540317,0.031570965,-0.040458814,0.670005786,0.5229202039999999,0.500848896,0.58573854,0.35483871,0.517826825,0.4923599320000001,0.57385399,0.348047538
2009091000,611,372,173,3.531791908,2.150289017,3800,21.96531792,2077,10.21505376,6.2193126020000005,3.399345336,2077,0,3.399345336,0.0,5.583333333,5.583333333,0.0,12.00578035,12.00578035,0.0,0.608837971,6,21,0.121387283,0.034682081000000003,12,0.06936416200000001,0.571428571,3.5,-2.107190604,-0.012180293,0.43207856,0.709064237,-0.003448757,0.393988407,0.034369885,0.016129031999999998,0.056451613,-0.003539332,-2.05e-05,0.412438625,-5.79e-06,0.015172153999999997,0.384930495,-0.426592054,-0.00246585,4260,0.892018779,1694,6.972176759,0.892018779,222.689762,18.21659993,1.287224058,0.105298265,0.364467696,0.029814402,-0.009462449,5.059208977,0.2936643,0.029243983,0.0016974820000000002,0.008280210999999999,0.000481,245.5552963,-468.4582489,-222.9029526,-0.364816616,0.660094883,1.419394777,-2.70785115,5.350376863,-10.39984514,-5.049468276,-0.008264269,0.014382734,0.030927034,-0.060114712,-0.0007,0.5008183310000001,0.461538462,0.538461538,0.265139116,0.471358429,0.427168576,0.535188216,0.261865794
2009092000,540,338,170,3.176470588,1.988235294,4279,25.17058824,1866,12.65976331,7.924074074,3.455555556,1866,0,3.455555556,0.0,5.520710059,5.520710059,0.0,10.97647059,10.97647059,0.0,0.625925926,5,29,0.170588235,0.029411765,16,0.094117647,0.551724138,5.8,142.6768839,0.839275788,0.483333333,1.0375829909999998,0.264216452,0.542982315,0.053703704000000005,0.014792898999999997,0.085798817,4.172983847,0.024546964,0.477777778,0.007727748,0.025895071,0.5730231610000001,15.59963793,0.091762576,4781,0.895001046,2371,8.853703703999999,0.895001046,325.2539537,131.47449369999998,1.913258551,0.773379375,0.602322137,0.243471285,0.438663027,7.031137192,2.851774416,0.041359631,0.016775144,0.013020624,0.005281064,219.22855730000003,-400.8586271,-181.6300698,-0.336351981,0.648605199,1.289579749,-2.357991924,5.899770705,-8.755243471,-2.855472766,-0.005287913000000001,0.017454943,0.034704534,-0.051501432,0.593500558,0.461111111,0.425925926,0.611111111,0.348148148,0.455555556,0.409259259,0.611111111,0.348148148
2009091300,555,360,170,3.264705882,2.1176470590000003,4503,26.48823529,2099,12.50833333,8.113513514,3.781981982,2099,0,3.781981982,0.0,5.830555556,5.830555556,0.0,12.34705882,12.34705882,0.0,0.648648649,8,31,0.182352941,0.047058824000000006,20,0.117647059,0.64516129,3.875,166.4306654,0.979003914,0.4918918920000001,1.020975344,0.299875073,0.549666251,0.055855856,0.022222222000000003,0.08611111099999999,4.669480643,0.027467533,0.493693694,0.008413479,0.025989644,0.54536952,20.26919789,0.119230576,5077,0.8869411070000001,2393,9.147747747999999,0.8869411070000001,350.77311010000005,110.7625506,2.063371236,0.651544415,0.6320236220000001,0.199572163,0.474468141,8.316268541,3.2450031530000003,0.048919227,0.019088254,0.014984268,0.005846853000000001,256.7885733,-433.4025587,-176.61398530000002,-0.318223397,0.713301593,1.51052102,-2.549426816,6.117874869,-9.709630122,-3.591755254,-0.006471630999999999,0.016994097,0.035987499,-0.057115471,0.561487477,0.511711712,0.497297297,0.583783784,0.324324324,0.508108108,0.488288288,0.571171171,0.322522523
2009091307,595,391,166,3.584337349,2.355421687,4605,27.74096386,2332,11.77749361,7.739495797999999,3.919327731,2332,0,3.919327731,0.0,5.964194373,5.964194373,0.0,14.04819277,14.04819277,0.0,0.6571428570000001,4,29,0.174698795,0.024096386,13,0.078313253,0.448275862,7.25,154.1187745,0.928426353,0.522689076,0.918562037,0.25902315,0.548572396,0.048739495999999986,0.010230179,0.074168798,2.79457255,0.016834774,0.529411765,0.004696761,0.02286647,0.501261983,9.524340652000001,0.057375546,4797,0.959974984,2203,8.062184874,0.959974984,259.8834413,61.30651173,1.565562899,0.369316336,0.436778893,0.103036154,0.593030374,6.627044933,1.954447618,0.039921957,0.011773781,0.011137891,0.003284786,297.8512449,-401.7219117,-103.8706668,-0.174572549,0.76176789,1.794284608,-2.420011516,6.986342007,-10.53965212,-3.55331011,-0.00597195,0.017867881999999998,0.042086398,-0.06349188,0.421692108,0.51092437,0.472268908,0.5596638660000001,0.322689076,0.502521008,0.462184874,0.556302521,0.321008403
2009092010,482,254,177,2.723163842,1.435028249,2963,16.74011299,1287,11.66535433,6.147302905,2.670124481,1287,0,2.670124481,0.0,5.066929134,5.066929134,0.0,7.271186441,7.271186441,0.0,0.5269709539999999,2,11,0.062146893,0.011299435,5,0.028248588,0.454545455,5.5,-88.95035429,-0.502544375,0.371369295,0.768602538,-0.184544304,0.34304870600000004,0.022821577000000003,0.007874016,0.043307087,-0.037577565,-0.000212,0.346473029,-7.8e-05,0.029183247,0.42809561,6.047105942000001,0.03416444,4568,0.648642732,1572,9.477178423,0.648642732,287.0319572,44.51233763,1.621649476,0.251482133,0.595501986,0.092349248,-0.30989704100000004,9.973891367,2.517487584,0.05634966900000001,0.014223094,0.020692721,0.005223003,150.7127071,-526.6950186,-375.9823115,-0.7800462890000001,0.593357115,0.851484221,-2.9756780710000004,4.895057074,-14.90652601,-10.01146893,-0.020770682,0.019271878,0.02765569,-0.084217661,-0.003767593,0.423236515,0.381742739,0.578838174,0.232365145,0.39626556,0.352697095,0.564315353,0.221991701
2009091303,564,331,158,3.569620253,2.094936709,3712,23.49367089,1520,11.21450151,6.581560284,2.695035461,1520,0,2.695035461,0.0,4.592145015,4.592145015,0.0,9.620253165,9.620253165,0.0,0.586879433,8,31,0.196202532,0.050632911,12,0.075949367,0.387096774,3.875,83.67894259,0.529613561,0.4663120570000001,1.0040797259999998,0.148366919,0.5009506260000001,0.054964539000000014,0.024169184,0.093655589,3.121643863,0.01975724,0.455673759,0.00553483,0.031375231,0.513798196,14.16026034,0.08962190099999999,4732,0.784446323,2152,8.390070922,0.784446323,343.7527928,123.7924781,2.175650587,0.783496697,0.609490767,0.219490209,0.243427673,12.25228163,5.019445539,0.077546086,0.031768643,0.021723904,0.008899726,208.5579113,-468.6317615,-260.0738502,-0.461123848,0.630084324,1.31998678,-2.966023807,5.365755915,-14.49639368,-9.130637762000001,-0.016189073999999998,0.016210743,0.03396048,-0.091749327,0.254780616,0.430851064,0.40070922,0.640070922,0.329787234,0.4166666670000001,0.384751773,0.634751773,0.328014184
2009091306,581,317,176,3.3011363639999995,1.801136364,3526,20.03409091,1702,11.12302839,6.0688468160000015,2.929432014,1702,0,2.929432014,0.0,5.3690851739999985,5.3690851739999985,0.0,9.670454545,9.670454545,0.0,0.545611015,5,19,0.107954545,0.028409091,6,0.034090909,0.315789474,3.8,-88.04380337,-0.5002488829999999,0.409638554,0.83615474,-0.151538388,0.38163923,0.032702238,0.015772871,0.059936909,0.444780578,0.0025271620000000003,0.376936317,0.000766,0.021535804,0.448186444,-0.740090418,-0.004205059000000001,4799,0.734736403,1769,8.25989673,0.734736403,287.7088792,47.41218077,1.634709541,0.26938739100000003,0.495196006,0.081604442,-0.306016984,7.0904657570000005,1.903921872,0.040286737,0.010817738,0.0122039,0.003276974,217.648872,-591.5075546,-373.8586826,-0.643474497,0.6865895009999999,1.236641318,-3.360838378,4.92292814,-11.52176518,-6.598837042,-0.011357723,0.015529742,0.027971183,-0.065464575,0.062729388,0.445783133,0.407917384,0.555938038,0.240963855,0.414802065,0.370051635,0.537005164,0.234079174
2009092007,531,340,153,3.470588235,2.222222222,3810,24.90196078,2133,11.20588235,7.175141243,4.0169491530000005,2133,0,4.0169491530000005,0.0,6.273529412,6.273529412,0.0,13.94117647,13.94117647,0.0,0.640301318,9,24,0.156862745,0.05882352900000001,11,0.071895425,0.458333333,2.666666667,66.87083239,0.437064264,0.472693032,0.8197364340000001,0.125933771,0.456288237,0.04519774,0.026470588,0.070588235,1.838660244,0.012017387,0.459510358,0.003462637,0.021608768,0.418630517,4.8547631860000005,0.031730478,3531,1.079014444,1642,6.649717514,1.079014444,100.8181058,-9.153813858,0.658941868,-0.059828849,0.189864606,-0.017238821,0.663281975,4.424881473,0.133894244,0.028920794,0.000875,0.00833311,0.000252,287.8642014,-321.8114748000001,-33.94727345,-0.063930835,0.8466594159999999,1.881465368,-2.103342973,7.2130868339999985,-9.799308063,-2.586221229,-0.004870473,0.021214961,0.047144358,-0.064047765,0.41552757,0.553672316,0.506591337,0.483992467,0.267419962,0.525423729,0.474576271,0.474576271,0.261770245
2009092013,476,271,157,3.031847134,1.72611465,3111,19.81528662,1328,11.4797048,6.535714286,2.789915966,1328,0,2.789915966,0.0,4.900369004,4.900369004,0.0,8.458598726,8.458598726,0.0,0.569327731,5,16,0.101910828,0.031847134,6,0.038216561,0.375,3.2,-1.4598174780000002,-0.0092982,0.43487395,0.8464256259999999,-0.003066843,0.405257965,0.033613445,0.018450185,0.05904059,1.84912926,0.011777893,0.422268908,0.003884725,0.027220756,0.473982601,8.740055825,0.055669145,4226,0.736157123,1790,8.878151261000001,0.736157123,283.62572630000005,65.7353351,1.806533289,0.418696402,0.595852366,0.13809944300000002,-0.005146985,9.566709534,2.656044938,0.060934456,0.016917484,0.020098129,0.005579926,163.6460096,-447.7845534,-284.1385438000001,-0.596929714,0.603859814,1.042331271,-2.8521309130000003,4.720780043,-12.49788127,-7.777101223,-0.016338448000000002,0.017419853,0.030068663,-0.07960433900000001,0.193287907,0.43487395,0.390756303,0.605042017,0.296218487,0.4159663870000001,0.369747899,0.594537815,0.28781512600000003
2009091311,553,335,176,3.142045455,1.903409091,4381,24.89204545,2020,13.07761194,7.922242315,3.652802893,2020,0,3.652802893,0.0,6.029850746,6.029850746,0.0,11.47727273,11.47727273,0.0,0.605786618,3,28,0.159090909,0.017045455,15,0.085227273,0.535714286,9.333333332999999,93.67033437,0.5322178089999999,0.462929476,0.953214119,0.16938577600000002,0.496218788,0.050632911,0.008955224,0.08358209,2.497659933,0.01419125,0.466546112,0.004516564,0.022827943,0.500291287,11.96486256,0.067982174,4671,0.937914793,2313,8.446654611,0.937914793,308.1001437,99.38631768,1.750568998,0.564694987,0.5571431170000001,0.179722093,0.30402561100000003,7.771307667999999,2.432286962,0.044155157,0.013819812,0.014052998,0.004398349,219.9404123,-431.44094860000007,-211.5005363,-0.382460283,0.656538544,1.249661434,-2.451369026,5.215074,-10.49662798,-5.281553977,-0.009550731,0.015567385,0.029631102000000006,-0.059639932,0.321395065,0.471971067,0.42676311,0.582278481,0.305605787,0.464737794,0.419529837,0.578661844,0.307414105
2009092100,393,211,160,2.45625,1.31875,2621,16.38125,1059,12.42180095,6.669211196,2.694656489,1059,0,2.694656489,0.0,5.0189573460000005,5.0189573460000005,0.0,6.61875,6.61875,0.0,0.5368956739999999,4,17,0.10625,0.025,5,0.03125,0.294117647,4.25,-47.23956656,-0.295247291,0.409669211,0.979620664,-0.120202459,0.393594004,0.043256997,0.018957346,0.08056872,-1.402890659,-0.008768067,0.409669211,-0.003569696,0.030224595,0.399745053,-4.290639754,-0.026816498,3641,0.719857182,1537,9.264631043,0.719857182,263.437526,76.67351299,1.646484537,0.479209456,0.6703244939999999,0.195097997,-0.179319808,6.058219388,1.718473017,0.037863871,0.010740456,0.015415317,0.004372705,130.02644709999998,-437.8625396000001,-307.8360925,-0.783297945,0.616239086,0.8126652940000001,-2.736640872,3.806875753,-11.98344697,-8.176571212999999,-0.020805525,0.018042065,0.023792973,-0.07489654400000001,-0.23156815100000006,0.4402035620000001,0.394402036,0.605597964,0.284987277,0.427480916,0.384223919,0.603053435,0.287531807
2009092001,537,299,183,2.93442623,1.633879781,3185,17.40437158,1297,10.65217391,5.931098696,2.4152700190000003,1297,0,2.4152700190000003,0.0,4.337792642,4.337792642,0.0,7.087431694,7.087431694,0.0,0.55679702,1,18,0.098360656,0.005464481,6,0.032786885,0.333333333,18.0,-23.05876227,-0.126004165,0.38547486,0.7643173120000001,-0.042939967,0.391898509,0.033519553,0.003344482,0.06020066900000001,0.6022250720000001,0.003290847,0.368715084,0.001121462,0.024123095,0.425749427,7.578431922,0.041412196,4326,0.736245955,1886,8.055865922,0.736245955,260.9333917,64.14117211,1.425865528,0.350498208,0.485909482,0.119443523,-0.088370301,8.393552162,1.991494741,0.045866405,0.010882485,0.015630451,0.003708556,164.38970419999995,-443.3500276,-278.9603234,-0.5194791870000001,0.549798342,0.898304395,-2.422677746,5.219599755,-12.18968764,-6.970087887,-0.012979679,0.017456855,0.028522403,-0.066610315,0.071748535,0.439478585,0.398510242,0.549348231,0.260707635,0.426443203,0.378026071,0.532588454,0.251396648
2009092003,516,314,155,3.329032258,2.025806452,3595,23.19354839,1521,11.44904459,6.967054264,2.947674419,1521,0,2.947674419,0.0,4.843949045,4.843949045,0.0,9.812903226,9.812903226,0.0,0.6085271320000001,6,17,0.109677419,0.038709677000000005,7,0.04516129,0.411764706,2.833333333,49.84172243,0.3215595,0.455426357,0.826083915,0.096592485,0.441232474,0.032945736,0.01910828,0.054140127,0.7809772629999999,0.005038563,0.455426357,0.0015135220000000002,0.022812461000000003,0.422944471,2.7185202860000004,0.017538841,4243,0.847277869,2063,8.222868217,0.847277869,243.44871630000003,66.03430734,1.570636879,0.426027789,0.471799838,0.127973464,0.204731917,7.69913817,2.354599052,0.049671859000000006,0.015190962,0.01492081,0.004563176,193.3560419,-386.9630358,-193.6069938,-0.3752073520000001,0.615783573,1.247458335,-2.496535715,4.84135024,-11.72667465,-6.885324409,-0.013343652,0.015418313,0.031234518,-0.075655965,0.101436972,0.451550388,0.428294574,0.57751938,0.302325581,0.447674419,0.403100775,0.573643411,0.300387597
2009091300,555,360,170,3.264705882,2.1176470590000003,4503,26.48823529,2099,12.50833333,8.113513514,3.781981982,2099,0,3.781981982,0.0,5.830555556,5.830555556,0.0,12.34705882,12.34705882,0.0,0.648648649,8,31,0.182352941,0.047058824000000006,20,0.117647059,0.64516129,3.875,166.4306654,0.979003914,0.4918918920000001,1.020975344,0.299875073,0.549666251,0.055855856,0.022222222000000003,0.08611111099999999,4.669480643,0.027467533,0.493693694,0.008413479,0.025989644,0.54536952,20.26919789,0.119230576,5077,0.8869411070000001,2393,9.147747747999999,0.8869411070000001,350.77311010000005,110.7625506,2.063371236,0.651544415,0.6320236220000001,0.199572163,0.474468141,8.316268541,3.2450031530000003,0.048919227,0.019088254,0.014984268,0.005846853000000001,256.7885733,-433.4025587,-176.61398530000002,-0.318223397,0.713301593,1.51052102,-2.549426816,6.117874869,-9.709630122,-3.591755254,-0.006471630999999999,0.016994097,0.035987499,-0.057115471,0.561487477,0.511711712,0.497297297,0.583783784,0.324324324,0.508108108,0.488288288,0.571171171,0.322522523
